2021-07-04T21:13:20.468839,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:13:26.000524,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:13:31.532241,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:13:37.064058,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:13:42.595986,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:13:48.127809,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:13:53.659639,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:13:59.191416,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:14:04.723147,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:14:10.254895,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:14:15.786717,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:14:21.318361,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:14:26.850155,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:14:37.912951,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:14:43.444724,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:14:48.976607,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:14:54.508325,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:15:00.040192,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:15:05.572103,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:15:16.635105,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:15:22.166685,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:15:27.698514,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:15:33.230384,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:15:38.762292,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:15:44.294106,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:15:49.825985,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:15:55.357843,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:16:00.889590,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:16:06.425284,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:16:11.957059,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:16:17.488791,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:16:23.020635,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:16:28.552457,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:16:34.084313,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:16:39.616375,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:16:45.148270,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:16:50.680069,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:16:56.211930,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:17:01.743649,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:17:07.275637,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:17:12.807439,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:17:18.339197,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:17:29.401899,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:17:34.933672,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:17:40.465686,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:17:45.997428,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:17:51.528810,"Temp=24.0C, Humidity=39.0%"
2021-07-04T21:17:57.060651,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:08.123358,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:13.655297,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:19.187100,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:24.718837,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:30.250634,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:35.782419,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:41.314184,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:46.846103,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:52.377909,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:18:57.909559,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:19:03.441305,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:19:08.972969,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:19:14.504727,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:19:25.567503,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:19:31.099170,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:19:36.630907,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:19:47.693582,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:19:58.756321,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:20:04.287953,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:20:09.817938,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:20:15.349779,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:20:20.881461,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:20:26.412108,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:20:31.943955,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:20:37.475696,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:20:54.069735,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:20:59.596999,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:21:05.128894,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:21:10.660568,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:21:16.189586,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:21:21.721302,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:21:27.253007,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:21:32.782059,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:21:38.313664,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:21:43.845553,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:21:49.375074,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:21:54.904502,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:22:00.436212,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:22:05.968001,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:22:11.499603,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:22:17.031278,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:22:22.560882,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:22:33.623363,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:22:39.153644,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:22:44.685496,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:22:50.217308,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:22:55.746237,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:23:01.277933,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:23:06.806112,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:23:12.337770,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:23:17.869472,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:23:23.398379,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:23:28.933964,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:23:34.465879,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:23:39.997636,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:23:45.527467,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:23:51.059266,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:23:56.591076,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:24:02.119966,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:24:07.651767,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:24:13.183418,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:24:18.712497,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:24:29.775122,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:24:40.833601,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:24:46.364391,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:24:51.895873,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:24:57.425677,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:25:02.957226,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:25:08.488959,"Temp=23.0C, Humidity=40.0%"
2021-07-04T21:25:14.018089,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:25:19.549857,"Temp=23.0C, Humidity=40.0%"
